Id,lat,lon
141934155,42.533685864198,-83.198944089561
14206244,42.544479450464,-83.226672431094
14206672,42.543228409506,-83.216738870003
14211482,42.547336086886,-83.201021711901
142166994,42.536726022389,-83.243352837508
14225694,42.551737172786,-83.228370269401
14229642,42.536088411015,-83.194796137137
142318349,42.532808027478,-83.207716589425
14232972,42.538040220988,-83.238492255676
142336307,42.547885688277,-83.224384925898
142336308,42.548035137611,-83.224387440469
14233801,42.553486056884,-83.20697420426
142461107,42.550416017208,-83.232345470801
142461419,42.548309225844,-83.234522670151
142514279,42.553736424331,-83.197229068352
142623412,42.553339247849,-83.225781434786
142623673,42.536600712937,-83.245042126274
142636951,42.547640182333,-83.225038462889
142662912,42.543430916287,-83.218983208397
142683839,42.548539644363,-83.207467479262
142721417,42.554651979615,-83.229680863782
142736740,42.554445407612,-83.22954423876
142736741,42.554895264355,-83.229705674215
142736742,42.554220269692,-83.229485146343
142736743,42.555150451397,-83.229678768306
142736744,42.5546549971,-83.228831190257
142736745,42.554555629638,-83.230391816809
142736746,42.55402912039,-83.229369308441
142736747,42.555166754199,-83.228978627934
142736748,42.554363432598,-83.228715100898
142740313,42.55119318727,-83.204586451503
142740319,42.549938206817,-83.193916037303
142740320,42.549937242898,-83.19435265064
142740321,42.549965028907,-83.193687043709
14275086,42.545772400939,-83.206158645081
14277206,42.544405186802,-83.2382113781
142811075,42.538929205639,-83.238614715281
142829310,42.540287032044,-83.23149378562
142829920,42.535453062754,-83.197513801603
142870757,42.54714615296,-83.223191594343
142916359,42.555268426684,-83.208100732047
142975510,42.549170634034,-83.221971608336
143099521,42.53928317341,-83.232391990364
143104518,42.54163957785,-83.2281747196
143164780,42.533650660205,-83.222412664081
143186041,42.533532140094,-83.223179272946
143187410,42.551366692666,-83.193385798108
143196623,42.541977033271,-83.23664195055
143207700,42.547432143496,-83.197222111373
143207701,42.54747246045,-83.196883985399
143207702,42.547851364383,-83.198400774597
143208233,42.551917006519,-83.219831121722
143208234,42.551922664303,-83.219659376526
143208235,42.551356843929,-83.219861212755
143208236,42.551941733133,-83.219410014907
143208237,42.551553609106,-83.220670234049
143208238,42.551185182552,-83.219991551349
143208955,42.552688770254,-83.220691272626
143208957,42.552625528794,-83.221384623657
143209821,42.549271887424,-83.201146602259
143209822,42.549263756978,-83.200844518468
143209823,42.549271845515,-83.201441729069
143209824,42.54928605284,-83.200242027268
143209825,42.549244143325,-83.202077747882
143209826,42.549311114731,-83.200007333979
143209827,42.549270211043,-83.202369605751
143209828,42.548738714563,-83.201137717441
143220524,42.551575024869,-83.20992446654
143220525,42.552022450861,-83.209423731644
143220526,42.551975637931,-83.209894626965
143220527,42.551614503633,-83.210134097938
143220528,42.551161922771,-83.209150816877
